NCHILD,NCHLT5,SEX,AGE,MARST,RACE,RACED,HISPAN,EDUC,EMPSTAT,INCWAGE,VETSTAT
0,0,1,30,4,2,200,0,6,1,40000,1
0,0,2,64,5,6,671,0,6,1,20000,1
0,0,1,38,6,1,100,0,6,1,45000,1
2,0,2,40,2,8,856,4,6,1,19500,1
3,0,1,43,1,1,100,0,10,1,200000,1
0,0,1,59,1,1,100,0,10,1,50000,1
0,0,1,44,1,1,100,0,6,1,33600,1
1,1,1,36,1,1,100,0,10,1,85000,1
1,1,2,39,1,8,826,1,10,1,105000,1
0,0,1,48,6,1,100,0,8,1,90000,2
1,0,2,48,1,1,100,0,6,1,50000,1
1,0,1,44,1,1,100,0,6,1,135000,1
0,0,1,18,6,1,100,0,6,1,8000,1
0,0,2,47,1,1,100,0,11,1,150000,1
0,0,1,50,1,1,100,0,10,1,69000,1
0,0,2,40,6,1,100,0,8,1,50000,1
1,1,2,24,6,1,100,0,8,1,9500,1
0,0,2,53,4,1,100,0,11,1,28100,1
2,0,1,35,1,1,100,0,8,1,47000,1
2,0,2,31,1,1,100,0,7,1,70000,1
0,0,1,40,2,2,200,0,11,1,43000,1
0,0,2,59,4,1,100,0,6,1,36000,1
1,0,2,37,2,8,826,1,7,1,32800,1
0,0,1,45,4,2,200,0,11,1,130000,2
2,0,1,42,1,1,100,0,6,1,50000,1
2,0,2,37,1,8,826,1,8,1,30000,1
2,0,1,35,1,1,100,0,6,1,80000,1
1,1,2,18,6,7,700,1,6,1,19200,1
4,0,1,53,1,1,100,0,10,1,0,1
0,0,2,22,6,8,802,0,10,1,20000,1
0,0,1,54,4,1,100,1,6,1,26100,1
0,0,1,60,1,1,100,0,6,1,70000,1
0,0,2,61,1,1,100,0,6,1,50000,1
0,0,1,59,1,8,813,0,10,1,120000,1
0,0,2,60,1,6,600,0,0,1,18000,1
0,0,2,26,1,1,100,0,10,1,60000,1
0,0,1,27,1,1,100,0,11,1,74000,1
0,0,2,65,1,1,100,0,8,1,35000,1
2,0,1,45,1,7,700,1,6,1,17000,1
2,0,2,43,1,1,100,0,7,1,50000,1
0,0,1,48,4,6,600,0,7,1,60000,1
2,0,1,45,1,1,100,0,11,1,472000,1
0,0,1,45,1,7,700,4,2,1,16800,1
0,0,1,41,1,7,700,4,6,1,26900,1
1,0,2,42,6,1,100,1,7,1,12000,1
0,0,1,59,1,1,100,0,6,1,80000,1
0,0,2,57,1,1,100,0,6,1,34800,1
0,0,1,48,6,2,200,0,6,1,32200,1
0,0,1,44,6,2,200,0,5,1,24700,1
0,0,1,24,6,1,100,0,10,1,18000,1
0,0,2,47,2,1,100,0,8,1,20000,1
1,1,2,37,1,1,100,0,11,1,114000,1
1,1,1,36,1,8,826,1,6,1,30000,1
0,0,1,62,1,6,610,0,11,1,149000,1
0,0,2,61,1,6,610,0,10,1,38000,1
0,0,2,56,1,1,100,0,8,1,100000,1
3,2,1,34,1,8,826,1,11,1,150000,1
0,0,1,32,6,7,700,1,6,1,45000,1
0,0,2,32,6,1,100,0,11,1,110000,1
0,0,2,20,6,1,100,0,6,1,43000,1
0,0,2,24,6,2,200,0,6,1,6900,1
0,0,1,34,6,1,100,0,10,1,170000,1
0,0,1,64,1,1,100,0,10,1,107000,1
1,1,2,40,1,1,100,0,11,1,100000,1
1,1,1,41,1,1,100,0,10,1,50000,1
0,0,1,26,1,1,100,0,11,1,72000,1
0,0,2,24,1,7,700,1,7,1,54000,1
1,0,2,47,1,6,640,0,6,1,23000,1
1,0,2,58,1,6,640,0,6,1,4500,1
0,0,2,60,1,6,610,0,11,1,15000,1
0,0,1,62,1,6,610,0,11,1,28000,1
0,0,2,47,4,2,200,0,7,1,37000,1
0,0,1,23,6,2,200,0,6,1,18000,1
1,0,2,60,3,1,100,0,6,1,25000,1
0,0,1,38,2,8,856,1,10,1,55000,1
2,0,2,40,3,7,700,1,2,1,20000,1
0,0,2,30,1,1,100,0,0,1,31800,1
0,0,1,33,1,1,100,0,0,1,32000,1
0,0,2,53,5,2,200,0,10,1,8300,1
3,0,2,43,1,1,100,0,6,1,47000,1
3,0,1,49,1,1,100,0,6,1,130000,1
0,0,2,58,5,2,200,0,7,1,81000,1
2,0,2,43,1,2,200,0,11,1,59000,1
2,0,1,42,1,2,200,0,7,1,23000,1
0,0,1,19,6,2,200,0,7,1,7500,1
0,0,2,18,6,2,200,0,6,1,7500,1
0,0,1,32,6,1,100,0,6,1,32000,1
0,0,2,44,4,8,826,1,8,1,0,1
1,0,2,64,5,8,826,1,7,1,47000,1
2,1,1,34,1,1,100,0,7,1,75000,1
0,0,1,45,4,1,100,4,11,1,109000,1
0,0,2,26,6,1,100,0,7,1,26000,2
3,0,2,53,1,1,100,0,11,1,90000,1
3,0,1,54,1,1,100,0,6,1,50000,2
0,0,1,21,6,1,100,0,6,1,15000,1
0,0,2,61,1,1,100,0,10,1,70000,1
1,0,2,51,4,7,700,1,8,1,22000,1
0,0,1,18,6,7,700,1,8,1,1500,1
0,0,1,56,5,7,700,1,10,1,35000,1
0,0,2,32,6,2,200,0,11,1,57000,1
0,0,1,46,6,2,200,0,11,1,34900,1
0,0,1,33,6,7,700,1,6,1,35000,2
3,0,1,36,1,8,826,1,6,1,100000,1
3,0,2,36,1,8,826,1,8,1,75000,1
0,0,1,23,6,1,100,3,11,1,73000,1
3,0,1,44,1,8,826,1,11,1,63000,2
3,0,2,40,1,8,826,1,7,1,7800,1
1,0,2,64,5,8,826,1,5,1,16500,1
0,0,2,50,2,7,700,1,4,1,25000,1
2,0,1,47,1,1,100,0,7,1,60000,1
2,0,2,48,1,1,100,0,7,1,32500,1
0,0,2,20,6,1,100,0,7,1,3000,1
0,0,1,46,4,2,200,0,3,1,44700,1
0,0,2,18,6,1,100,0,6,1,10000,1
0,0,2,20,6,1,100,0,7,1,0,1
0,0,1,29,1,1,100,0,10,1,47000,1
0,0,2,26,1,2,200,0,7,1,37400,1
0,0,1,53,6,2,200,0,6,1,20000,1
0,0,1,44,1,6,665,0,0,1,5700,1
0,0,1,37,6,1,100,0,8,1,77000,1
3,0,2,39,1,7,700,4,8,1,56000,1
3,0,1,39,1,1,100,0,6,1,21000,1
0,0,2,19,6,1,100,0,6,1,1500,1
0,0,2,61,1,1,100,3,11,1,68000,1
2,0,1,41,1,4,400,0,11,1,48000,1
2,0,2,42,1,4,400,0,10,1,137000,1
0,0,2,55,4,8,826,1,8,1,37000,1
0,0,2,29,6,8,826,1,6,1,12000,1
0,0,2,54,1,1,100,0,8,1,190000,1
0,0,2,54,1,1,100,0,8,1,80000,1
1,0,2,53,4,7,700,1,7,1,14000,1
1,0,1,46,6,7,700,1,6,1,40000,1
2,2,1,34,1,1,100,0,10,1,52000,1
2,2,2,36,1,9,907,1,10,1,75000,1
2,0,2,38,1,1,100,0,11,1,57000,1
2,0,1,40,1,1,100,0,10,1,60000,1
1,0,2,41,4,1,100,0,6,1,26500,1
2,0,2,32,1,1,100,0,6,1,9000,1
2,0,1,33,1,1,100,0,10,1,110000,1
3,0,2,37,1,8,826,1,6,1,25000,1
1,0,2,52,4,1,100,0,11,1,84000,1
2,0,2,40,1,8,826,1,10,1,74000,1
2,0,1,50,1,9,907,1,7,1,32400,2
0,0,2,22,6,9,907,1,8,1,6000,1
0,0,2,19,6,9,983,1,6,1,16000,1
2,1,2,45,1,1,100,0,11,1,120000,1
2,1,1,44,1,1,100,0,10,1,472000,1
1,1,1,29,1,1,100,0,10,1,45000,1
2,0,2,46,1,1,100,0,11,1,0,1
2,0,1,50,1,1,100,4,11,1,250000,1
0,0,1,40,2,1,100,0,5,1,32000,1
0,0,2,30,6,1,100,0,10,1,100000,1
1,0,2,58,5,1,100,0,10,1,56000,1
1,0,2,58,1,1,100,0,10,1,101000,1
0,0,1,27,6,1,100,0,7,1,22000,1
0,0,1,24,6,1,100,0,0,1,25000,1
0,0,2,65,6,1,100,1,2,1,200,1
0,0,1,28,6,8,802,0,6,1,4800,1
0,0,1,18,6,1,100,1,6,1,16000,1
0,0,1,43,6,1,100,1,6,1,23000,1
0,0,1,34,6,1,100,1,6,1,36000,1
0,0,1,59,6,1,100,0,11,1,84000,1
3,1,1,34,6,7,700,1,6,1,40000,1
0,0,2,21,6,1,100,1,6,1,15000,1
1,0,1,41,1,6,610,0,10,1,160000,1
0,0,2,63,6,2,200,0,10,1,20000,1
1,0,2,48,2,1,100,0,7,1,36000,1
1,0,2,43,4,8,826,1,7,1,77000,1
0,0,2,32,6,8,826,1,10,1,55000,1
0,0,2,22,6,8,826,1,7,1,7000,1
5,0,2,45,1,1,100,1,0,1,24300,1
5,0,1,55,1,1,100,1,6,1,90000,1
0,0,1,20,6,1,100,1,7,1,40000,1
0,0,2,34,6,1,100,0,6,1,10000,1
0,0,2,18,6,1,100,0,6,1,3000,1
0,0,2,45,6,1,100,0,6,1,5900,1
0,0,1,21,6,1,100,0,6,1,23000,1
0,0,2,19,2,1,100,0,7,1,5000,1
0,0,2,20,6,1,100,0,7,1,4000,1
4,1,2,35,1,1,100,0,10,1,20000,1
4,1,1,39,1,1,100,0,11,1,160000,1
0,0,1,60,1,1,100,0,10,1,98000,1
0,0,2,57,1,5,500,0,6,1,35000,1
2,0,2,30,1,1,100,0,7,1,30000,1
2,0,1,31,1,1,100,0,6,1,72000,1
1,0,1,52,1,1,100,0,7,1,0,1
1,0,2,49,1,1,100,0,10,1,70000,1
0,0,1,21,6,1,100,0,7,1,8000,1
0,0,1,58,4,1,100,0,7,1,85000,1
1,0,2,49,4,1,100,0,8,1,60000,1
0,0,2,26,6,1,100,0,6,1,52000,1
2,0,2,38,1,1,100,0,10,1,31300,1
2,0,1,40,1,1,100,0,10,1,180000,1
3,0,1,41,1,1,100,0,10,1,107000,1
0,0,1,55,1,1,100,0,8,1,96000,1
0,0,2,45,1,1,100,0,10,1,37000,1
3,0,1,43,1,1,100,0,7,1,198000,1
2,0,2,40,1,1,100,0,11,1,431000,1
2,0,1,41,1,1,100,0,10,1,431000,1
0,0,1,36,6,4,410,0,10,1,87000,1
0,0,2,50,1,1,100,0,10,1,67000,1
0,0,2,31,6,6,610,0,10,1,9000,1
0,0,2,23,6,6,610,0,10,1,9000,1
0,0,1,44,6,1,100,0,7,1,0,1
0,0,2,43,6,1,100,0,11,1,67000,1
2,0,1,48,1,1,100,1,7,1,130000,1
2,0,2,49,1,1,100,0,6,1,12500,1
4,2,1,43,1,1,100,0,11,1,95000,1
3,0,2,50,1,3,315,0,6,1,15300,1
3,0,1,37,1,7,700,1,3,1,9700,1
0,0,2,22,6,3,315,0,6,1,12400,1
0,0,1,19,6,3,315,1,6,1,15800,1
4,1,2,40,1,1,100,0,10,1,500,1
4,1,1,37,1,1,100,0,6,1,42000,1
0,0,2,48,4,1,100,0,7,1,36000,1
0,0,1,61,1,1,100,0,10,1,60000,1
0,0,1,29,6,1,100,0,10,1,50000,1
0,0,2,23,4,1,100,0,4,1,35000,1
0,0,1,23,6,1,100,0,6,1,20000,1
0,0,2,23,4,1,100,0,7,1,12000,1
0,0,2,23,6,1,100,0,7,1,21500,1
0,0,1,24,6,1,100,0,7,1,30000,1
3,1,2,35,1,1,100,0,10,1,40000,1
3,1,1,34,1,1,100,0,8,1,40000,1
2,2,1,29,1,1,100,0,6,1,65000,1
0,0,1,50,1,1,100,0,6,1,50000,1
0,0,2,48,1,1,100,0,6,1,30000,1
0,0,1,60,1,1,100,2,6,1,12000,1
0,0,2,60,1,1,100,0,6,1,9000,1
1,0,1,47,1,1,100,0,11,1,98000,1
2,0,1,44,1,1,100,0,10,1,60000,2
2,0,2,43,1,1,100,0,7,1,50000,1
3,0,2,41,1,1,100,0,7,1,43200,1
3,0,1,41,1,1,100,0,11,1,65000,1
0,0,1,54,5,3,315,0,6,1,50000,1
2,0,1,50,1,1,100,0,8,1,140000,1
2,0,2,50,1,1,100,0,8,1,15000,1
1,1,2,25,6,1,100,0,7,1,14300,1
0,0,2,18,6,1,100,0,6,1,8000,1
0,0,1,56,6,1,100,0,6,1,41000,1
0,0,1,33,1,9,913,0,7,1,84000,1
0,0,1,21,1,1,100,0,7,1,18000,1
0,0,2,21,1,1,100,4,6,1,12000,1
0,0,2,24,6,2,200,0,6,1,6000,1
0,0,1,25,6,1,100,0,6,1,24000,1
0,0,1,25,6,2,200,0,6,1,10000,1
3,0,2,41,1,1,100,0,10,1,20000,1
3,0,1,40,1,1,100,0,8,1,50000,1
0,0,2,27,1,1,100,0,10,1,45000,1
0,0,1,29,1,6,620,0,10,1,45000,1
4,2,1,38,1,1,100,0,11,1,65000,1
4,2,2,37,1,1,100,0,8,1,65000,1
0,0,1,57,1,1,100,0,10,1,212000,1
0,0,2,38,3,3,399,0,7,1,10900,1
0,0,1,33,6,1,100,0,8,1,50000,1
0,0,2,24,6,1,100,0,6,1,20000,1
0,0,1,24,1,1,100,0,7,1,17000,1
0,0,2,24,1,1,100,0,7,1,17000,1
1,0,1,57,1,1,100,0,7,1,56000,1
1,0,2,55,1,1,100,0,10,1,36000,1
4,0,1,23,1,1,100,0,6,1,30200,1
4,0,2,26,1,1,100,0,6,1,1000,1
2,0,2,48,1,8,826,1,2,1,0,1
2,0,1,50,1,8,826,1,2,1,0,1
0,0,1,20,6,8,826,1,6,1,5000,1
1,1,2,28,1,1,100,0,11,1,30000,1
1,1,1,30,1,1,100,0,8,1,50000,1
0,0,2,65,1,1,100,0,10,1,132000,1
0,0,1,38,4,6,630,0,7,1,30000,1
0,0,2,23,6,1,100,0,6,1,30000,1
0,0,2,53,1,1,100,0,6,1,26000,1
0,0,2,57,1,1,100,0,10,1,120000,1
0,0,1,59,1,1,100,0,6,1,75000,1
5,0,2,42,1,1,100,0,10,1,100000,1
5,0,1,44,1,1,100,0,10,1,36000,1
0,0,2,51,1,1,100,0,10,1,70000,1
1,0,2,42,1,1,100,0,11,1,103000,1
1,0,1,41,1,9,913,0,7,1,68000,1
0,0,1,62,1,1,100,0,11,1,150000,1
0,0,1,62,4,1,100,0,6,1,15000,1
0,0,2,60,6,1,100,0,10,1,38000,1
0,0,1,63,4,7,700,3,8,1,36000,1
2,1,2,39,1,8,826,0,11,1,56000,1
2,1,1,40,1,8,826,0,10,1,325000,1
0,0,2,28,1,1,100,0,10,1,67000,1
0,0,1,39,1,1,100,0,10,1,34300,1
0,0,1,56,1,1,100,0,11,1,115000,2
0,0,2,56,1,1,100,0,7,1,18000,1
0,0,2,53,6,1,100,0,11,1,325000,2
1,0,1,65,1,1,100,0,10,1,79000,1
1,0,2,65,1,1,100,0,11,1,110000,1
0,0,1,32,6,1,100,0,8,1,20000,1
1,0,1,58,4,1,100,0,6,1,25000,1
0,0,1,39,6,1,100,0,7,1,0,1
2,0,2,40,1,1,100,0,11,1,60000,1
0,0,2,36,4,2,200,2,10,1,12000,1
0,0,2,19,6,1,100,0,6,1,1000,1
0,0,2,18,6,6,620,0,6,1,1500,1
0,0,2,18,6,2,200,0,6,1,4800,1
0,0,1,25,6,1,100,0,6,1,22500,2
0,0,1,21,6,1,100,0,7,1,9900,1
0,0,1,29,2,2,200,0,8,1,7200,1
0,0,2,25,6,8,826,1,6,1,22000,1
0,0,2,21,6,1,100,0,6,1,1100,1
0,0,1,23,6,1,100,0,7,1,24000,1
0,0,2,21,6,2,200,0,7,1,32200,1
0,0,1,23,6,8,826,4,6,1,20400,1
0,0,1,21,6,4,410,0,6,1,25000,1
0,0,1,21,6,8,826,1,6,1,26000,1
0,0,1,20,6,8,801,0,7,1,15000,1
2,0,1,47,1,1,100,0,10,1,90000,1
2,0,2,45,1,1,100,0,10,1,200000,1
1,0,1,53,1,1,100,0,10,1,175000,1
0,0,1,23,6,1,100,0,7,1,14000,1
0,0,1,35,6,1,100,0,6,1,32000,1
0,0,1,52,6,8,836,0,7,1,165000,1
0,0,1,36,4,1,100,0,7,1,60000,1
3,0,2,47,6,8,801,0,10,1,301000,1
3,0,1,53,4,1,100,0,7,1,537000,1
0,0,2,60,6,1,100,0,10,1,8800,1
2,2,1,38,1,7,700,4,11,1,100000,1
2,2,2,37,1,1,100,0,11,1,3800,1
2,0,2,47,1,6,662,0,11,1,90000,1
2,0,1,62,1,2,200,0,7,1,130000,2
0,0,1,18,6,8,837,0,6,1,5000,1
0,0,1,59,1,1,100,0,11,1,160000,2
0,0,2,58,1,1,100,0,11,1,52000,1
2,0,1,47,4,2,200,0,8,1,98000,2
2,0,2,39,6,2,200,0,10,1,75000,1
1,0,2,55,1,1,100,0,8,1,65000,1
1,0,1,59,1,1,100,0,8,1,50000,1
0,0,1,24,6,1,100,0,10,1,20200,1
2,0,1,60,5,1,100,0,11,1,192000,1
2,0,2,42,5,1,100,0,10,1,35000,2
0,0,1,20,6,1,100,0,6,1,3000,1
0,0,2,43,1,1,100,0,8,1,50000,1
0,0,1,45,1,1,100,0,6,1,40000,1
2,0,2,55,1,8,826,0,6,1,70000,1
1,0,2,38,6,2,200,0,7,1,15700,1
0,0,2,58,4,1,100,0,6,1,40000,1
0,0,1,57,4,1,100,0,3,1,31200,1
0,0,2,53,4,1,100,0,8,1,83000,1
0,0,1,48,6,1,100,0,6,1,32900,1
2,0,1,64,1,1,100,0,7,1,36000,1
2,0,2,43,1,1,100,0,8,1,36000,1
0,0,1,19,6,1,100,0,6,1,1200,1
0,0,2,25,1,1,100,0,10,1,4500,1
0,0,1,25,1,1,100,0,10,1,45000,1
0,0,1,65,1,8,837,0,8,1,40000,2
0,0,2,57,1,6,663,0,8,1,19300,1
3,0,1,64,1,2,200,0,6,1,40000,1
0,0,1,28,6,2,200,0,6,1,24000,1
0,0,1,22,6,2,200,0,6,1,15000,1
2,0,2,49,1,1,100,0,10,1,41300,1
1,0,2,27,6,1,100,0,10,1,52000,1
0,0,2,23,6,1,100,0,6,1,17000,1
2,1,1,32,1,1,100,0,6,1,56000,1
2,1,2,30,1,1,100,0,6,1,55000,1
0,0,2,38,6,1,100,0,11,1,77000,1
0,0,2,40,6,1,100,0,11,1,30000,1
0,0,2,29,6,1,100,0,10,1,45000,1
2,0,2,56,1,1,100,0,6,1,30000,1
0,0,1,19,6,1,100,0,6,1,2000,1
0,0,1,26,6,1,100,0,11,1,27000,1
2,0,2,48,1,1,100,0,11,1,85000,1
2,0,1,56,1,1,100,0,11,1,86000,1
2,0,2,49,1,1,100,0,10,1,26000,1
2,0,1,50,1,1,100,0,10,1,115000,1
1,1,1,22,1,1,100,0,6,1,49900,1
0,0,2,58,4,2,200,0,10,1,85000,1
0,0,2,61,1,1,100,0,11,1,156000,1
0,0,1,49,2,8,801,0,11,1,160000,1
3,0,1,48,1,1,100,0,8,1,58000,1
0,0,1,46,1,1,100,0,11,1,102000,1
2,0,2,48,1,1,100,0,11,1,40300,1
2,0,1,49,1,1,100,0,10,1,178000,1
0,0,2,59,2,1,100,0,11,1,72000,1
1,1,1,28,1,1,100,0,6,1,0,1
1,1,2,32,1,1,100,0,6,1,50000,1
0,0,1,48,6,1,100,0,10,1,60000,1
0,0,2,58,2,1,100,0,6,1,20000,2
1,0,2,61,3,7,700,1,11,1,215000,1
0,0,2,38,6,1,100,0,6,1,800,1
1,0,2,41,4,2,200,0,6,1,19000,1
0,0,2,44,6,1,100,0,10,1,76000,1
0,0,2,53,6,1,100,0,11,1,82000,1
0,0,1,33,3,1,100,0,10,1,74000,1
1,0,2,62,1,1,100,0,10,1,91000,1
1,0,1,62,1,1,100,0,7,1,129000,1
2,0,2,30,6,1,100,0,6,1,30100,1
0,0,2,25,6,1,100,0,11,1,26200,1
0,0,2,25,6,1,100,0,11,1,40000,1
1,0,1,46,1,6,610,0,11,1,250000,1
2,0,2,38,1,1,100,0,8,1,25000,1
2,0,1,46,1,1,100,0,7,1,27000,2
0,0,2,60,6,2,200,0,6,1,8000,2
4,1,1,42,1,1,100,0,10,1,110000,1
1,0,2,63,5,1,100,0,8,1,73000,1
0,0,1,33,6,1,100,0,6,1,36000,1
0,0,2,38,6,2,200,0,6,1,31800,1
1,0,2,48,4,8,838,0,10,1,290000,1
4,0,1,52,1,2,200,0,7,1,82000,2
0,0,1,43,1,1,100,0,6,1,45900,2
0,0,1,55,1,9,904,2,10,1,112000,2
0,0,2,51,1,8,826,2,11,1,145000,1
0,0,2,57,1,1,100,0,10,1,165000,1
1,1,1,33,1,1,100,0,10,1,120000,1
1,1,2,32,1,1,100,0,11,1,72000,1
1,0,1,62,1,1,100,0,11,1,165000,2
1,0,2,62,1,6,620,0,6,1,35000,1
0,0,2,36,6,8,815,0,10,1,100000,1
2,0,2,57,1,1,100,0,11,1,62000,1
2,0,1,53,1,8,812,0,6,1,107000,2
0,0,1,25,6,8,812,0,10,1,95000,1
0,0,2,55,1,1,100,0,10,1,72000,1
0,0,1,61,1,1,100,0,8,1,75000,1
1,0,2,52,1,1,100,0,11,1,82000,1
1,0,1,56,1,1,100,0,6,1,63000,1
0,0,2,57,2,1,100,0,11,1,167000,1
1,0,1,37,1,6,610,0,11,1,120000,1
1,0,2,33,1,6,610,0,11,1,90000,1
0,0,2,51,4,1,100,0,10,1,57000,1
0,0,2,46,4,1,100,0,10,1,17700,1
0,0,2,55,1,1,100,0,11,1,85000,1
2,0,2,44,4,1,100,0,11,1,100000,1
1,0,2,54,1,1,100,0,11,1,123000,1
1,0,1,58,1,1,100,0,10,1,150000,1
0,0,1,52,1,1,100,0,10,1,97000,1
2,2,2,40,1,1,100,0,11,1,151000,1
2,2,1,39,1,1,100,0,11,1,150000,1
3,0,2,37,3,1,100,0,11,1,124000,1
0,0,1,20,6,1,100,0,7,1,1800,1
0,0,2,30,2,6,600,0,8,1,8000,1
0,0,2,65,4,1,100,0,6,1,35000,1
3,0,1,55,1,1,100,0,10,1,240000,2
0,0,2,31,1,1,100,0,6,1,43000,1
0,0,1,30,1,1,100,0,6,1,86000,1
0,0,2,63,1,1,100,0,8,1,23000,1
0,0,1,63,1,1,100,0,8,1,45000,1
3,0,1,47,1,1,100,0,11,1,240000,1
3,0,2,46,1,1,100,0,10,1,1500,1
0,0,2,27,6,1,100,0,7,1,61000,1
1,0,2,35,1,2,200,0,11,1,54000,1
1,0,1,36,1,2,200,0,8,1,75000,1
1,0,1,49,1,8,802,0,10,1,47300,1
1,0,2,46,1,1,100,0,11,1,0,1
1,0,2,45,6,2,200,0,11,1,65000,2
2,0,1,54,1,7,700,4,2,1,65000,1
2,0,2,51,1,7,700,4,6,1,30000,1
1,0,2,28,6,7,700,4,10,1,28000,1
0,0,1,21,6,7,700,4,6,1,21000,1
0,0,2,37,6,1,100,0,11,1,42000,1
3,0,1,41,1,8,826,4,6,1,85000,1
3,0,2,38,1,8,826,4,6,1,57000,1
2,1,1,30,1,6,600,0,7,1,42000,1
2,0,1,46,1,1,100,0,7,1,40000,1
2,0,2,45,1,1,100,0,8,1,50000,1
0,0,1,30,6,1,100,0,10,1,93000,1
0,0,1,31,3,1,100,0,6,1,80000,1
0,0,1,27,6,1,100,0,6,1,23200,1
0,0,1,26,6,1,100,0,7,1,6400,1
0,0,1,54,1,1,100,0,7,1,31000,1
1,0,1,64,2,2,200,0,10,1,15500,1
0,0,1,37,6,2,200,0,6,1,24000,1
1,0,2,48,1,4,400,0,11,1,180000,1
1,0,1,58,1,1,100,0,10,1,0,1
1,0,2,28,6,2,200,0,3,1,21000,1
1,0,1,30,6,2,200,0,6,1,71000,1
0,0,2,31,6,1,100,0,10,1,75000,1
0,0,2,32,6,1,100,0,10,1,40500,1
1,1,1,38,6,7,700,4,10,1,100000,1
1,1,2,33,6,7,700,4,8,1,40000,1
0,0,1,31,6,1,100,0,5,1,21000,1
0,0,2,62,1,1,100,0,11,1,43000,1
0,0,2,61,1,1,100,0,6,1,47000,1
0,0,1,62,1,1,100,0,6,1,110000,2
2,2,1,37,1,6,610,0,11,1,85000,1
2,2,2,36,1,6,610,0,10,1,70000,1
2,0,2,46,1,1,100,0,11,1,40000,1
2,0,1,47,1,1,100,0,11,1,300000,1
3,0,1,43,4,1,100,0,11,1,220000,2
0,0,2,58,4,1,100,0,6,1,43000,1
1,0,2,48,1,8,801,0,6,1,0,1
1,0,1,37,1,2,200,0,4,1,0,1
0,0,2,36,6,1,100,0,10,1,103000,1
3,0,2,52,4,1,100,0,10,1,110000,1
1,0,1,64,1,1,100,0,6,1,0,1
0,0,1,63,4,1,100,0,11,1,145000,2
0,0,1,39,1,1,100,0,11,1,140000,2
0,0,1,30,1,1,100,0,8,1,60000,1
0,0,2,29,1,1,100,0,10,1,52000,1
0,0,2,58,1,2,200,0,8,1,49000,1
0,0,1,65,1,2,200,0,6,1,25000,2
0,0,1,45,1,1,100,0,10,1,70000,1
0,0,2,47,1,1,100,0,10,1,140000,1
0,0,1,65,1,1,100,0,6,1,58000,2
0,0,2,65,1,1,100,0,8,1,63000,1
0,0,1,62,4,1,100,0,7,1,48000,1
0,0,2,63,5,1,100,0,6,1,80000,1
0,0,2,54,6,2,200,0,8,1,36000,1
0,0,1,23,6,1,100,0,7,1,9600,1
0,0,2,23,6,1,100,0,6,1,20000,1
0,0,2,61,1,1,100,0,10,1,75000,1
0,0,2,21,6,1,100,0,6,1,14400,1
0,0,1,54,4,1,100,0,10,1,150000,2
1,0,2,44,6,7,700,4,2,1,19000,1
1,0,1,52,6,7,700,4,11,1,5000,1
2,1,1,36,1,1,100,0,11,1,78000,1
0,0,2,60,6,2,200,0,6,1,23100,1
0,0,1,57,1,1,100,0,6,1,0,1
0,0,2,57,1,1,100,0,10,1,59000,1
0,0,2,28,6,8,811,0,10,1,70000,1
0,0,1,30,6,1,100,0,6,1,28000,1
1,0,1,47,1,8,812,0,6,1,80000,1
1,0,2,37,1,1,100,0,6,1,10000,1
0,0,2,56,6,1,100,0,10,1,130000,1
0,0,2,59,5,1,100,0,6,1,65000,1
0,0,2,63,6,2,200,0,10,1,93000,1
1,0,1,41,6,1,100,0,6,1,20000,2
1,1,1,30,1,1,100,0,10,1,150000,1
1,1,2,32,1,1,100,0,11,1,40000,1
0,0,2,56,1,6,610,0,10,1,15000,1
3,0,2,45,1,1,100,0,10,1,85000,1
3,0,1,44,1,1,100,0,10,1,67000,1
0,0,1,24,6,1,100,0,7,1,25000,1
0,0,2,19,6,6,673,0,7,1,10000,1
0,0,2,19,6,1,100,0,6,1,1000,1
0,0,1,20,2,7,700,3,6,1,24000,1
0,0,1,23,6,1,100,0,6,1,24000,1
0,0,2,28,1,8,865,0,10,1,43000,1
0,0,2,27,1,8,893,0,6,1,43000,1
0,0,2,55,1,1,100,0,7,1,38200,1
1,0,2,63,4,8,826,0,8,1,78000,1
1,0,2,34,6,8,826,0,10,1,42000,2
2,0,1,35,6,6,600,0,7,1,59000,1
2,0,2,36,1,1,100,0,8,1,12000,1
2,0,1,35,1,6,610,0,10,1,30000,1
2,2,1,30,6,1,100,0,6,1,24000,2
2,0,2,41,1,6,610,0,10,1,75000,1
2,0,1,44,1,6,610,0,11,1,110000,1
1,0,1,58,1,1,100,0,8,1,126000,2
1,0,2,57,1,1,100,0,8,1,39600,1
2,0,1,39,1,1,100,0,11,1,167000,1
0,0,1,31,1,1,100,0,7,1,60000,1
0,0,2,30,1,3,324,4,10,1,150000,1
1,0,1,49,1,6,620,0,10,1,50000,1
1,0,2,48,1,6,620,0,10,1,40000,1
0,0,1,36,4,1,100,0,11,1,83000,1
0,0,1,34,6,1,100,0,10,1,47800,1
2,2,1,30,6,1,100,0,5,1,51000,1
2,2,2,31,6,1,100,0,5,1,15000,1
2,0,2,44,2,1,100,0,6,1,65000,1
0,0,1,57,1,1,100,0,10,1,185000,1
1,0,2,62,1,3,352,0,10,1,62000,1
1,0,1,37,6,3,352,0,8,1,28000,1
0,0,1,22,6,1,100,0,8,1,67000,1
0,0,1,23,6,1,100,0,10,1,6500,1
0,0,2,51,4,1,100,0,11,1,125000,1
